article_id,article_version,article_type,contractor_id,contractor_type_id,contractor_version,last_updated
58338,2,5,312,13,1,2020-09-02 12:52:33.773000000
58338,2,5,313,13,1,2020-09-02 12:52:33.773000000
58340,4,5,360,12,1,2020-09-12 02:31:46.843000000
58340,4,5,361,12,1,2020-09-12 02:31:46.843000000
58340,4,5,362,12,1,2020-09-12 02:31:46.843000000
58340,4,5,363,12,1,2020-09-12 02:31:46.843000000
58340,4,5,364,12,1,2020-09-12 02:31:46.843000000
58340,4,5,365,12,1,2020-09-12 02:31:46.843000000
58340,4,5,366,12,1,2020-09-12 02:31:46.843000000
58340,4,5,367,12,1,2020-09-12 02:31:46.843000000
58342,7,5,269,8,1,2020-10-09 13:20:12.657000000
58342,7,5,270,8,1,2020-10-09 13:20:12.657000000
58342,7,5,271,8,1,2020-10-09 13:20:12.657000000
58342,7,5,273,9,1,2020-10-09 13:20:12.657000000
58342,7,5,274,9,1,2020-10-09 13:20:12.657000000
58342,7,5,275,9,1,2020-10-09 13:20:12.657000000
58342,7,5,297,13,1,2020-10-09 13:20:12.657000000
58342,7,5,298,13,1,2020-10-09 13:20:12.657000000
58342,7,5,299,13,1,2020-10-09 13:20:12.657000000
58342,7,5,300,13,1,2020-10-09 13:20:12.657000000
58342,7,5,301,13,1,2020-10-09 13:20:12.657000000
58342,7,5,302,13,1,2020-10-09 13:20:12.657000000
58342,7,5,303,13,1,2020-10-09 13:20:12.657000000
58342,7,5,304,13,1,2020-10-09 13:20:12.657000000
58342,7,5,305,13,1,2020-10-09 13:20:12.657000000
58342,7,5,306,13,1,2020-10-09 13:20:12.657000000
58342,7,5,307,13,1,2020-10-09 13:20:12.657000000
58342,7,5,309,13,1,2020-10-09 13:20:12.657000000
58342,7,5,310,13,1,2020-10-09 13:20:12.657000000
58342,7,5,311,13,1,2020-10-09 13:20:12.657000000
58342,7,5,312,13,1,2020-10-09 13:20:12.657000000
58342,7,5,313,13,1,2020-10-09 13:20:12.657000000
58343,11,6,374,13,1,2022-01-28 16:21:56.947000000
58343,11,6,375,13,1,2022-01-28 16:21:56.947000000
58343,11,6,376,13,1,2022-01-28 16:21:56.947000000
58343,11,6,377,13,1,2022-01-28 16:21:56.947000000
58343,11,6,378,13,1,2022-01-28 16:21:56.947000000
58343,11,6,379,13,1,2022-01-28 16:21:56.947000000
58343,11,6,380,13,1,2022-01-28 16:21:56.947000000
58343,11,6,381,13,1,2022-01-28 16:21:56.947000000
58343,11,6,391,12,1,2022-01-28 16:21:56.947000000
58343,11,6,392,12,1,2022-01-28 16:21:56.947000000
58343,11,6,393,12,1,2022-01-28 16:21:56.947000000
58343,11,6,394,12,1,2022-01-28 16:21:56.947000000
58343,11,6,395,12,1,2022-01-28 16:21:56.947000000
58343,11,6,396,12,1,2022-01-28 16:21:56.947000000
58344,3,5,374,13,1,2020-09-14 12:38:26.007000000
58344,3,5,375,13,1,2020-09-14 12:38:26.007000000
58344,3,5,376,13,1,2020-09-14 12:38:26.007000000
58344,3,5,377,13,1,2020-09-14 12:38:26.007000000
58344,3,5,378,13,1,2020-09-14 12:38:26.007000000
58344,3,5,379,13,1,2020-09-14 12:38:26.007000000
58344,3,5,380,13,1,2020-09-14 12:38:26.007000000
58344,3,5,381,13,1,2020-09-14 12:38:26.007000000
58344,3,5,391,12,1,2020-09-14 12:38:26.007000000
58344,3,5,392,12,1,2020-09-14 12:38:26.007000000
58344,3,5,393,12,1,2020-09-14 12:38:26.007000000
58344,3,5,394,12,1,2020-09-14 12:38:26.007000000
58344,3,5,395,12,1,2020-09-14 12:38:26.007000000
58344,3,5,396,12,1,2020-09-14 12:38:26.007000000
58350,22,6,374,13,1,2024-12-18 18:34:42.343000000
58350,22,6,375,13,1,2024-12-18 18:34:42.343000000
58350,22,6,376,13,1,2024-12-18 18:34:42.343000000
58350,22,6,377,13,1,2024-12-18 18:34:42.343000000
58350,22,6,378,13,1,2024-12-18 18:34:42.343000000
58350,22,6,379,13,1,2024-12-18 18:34:42.343000000
58350,22,6,380,13,1,2024-12-18 18:34:42.343000000
58350,22,6,381,13,1,2024-12-18 18:34:42.343000000
58350,22,6,391,12,1,2024-12-18 18:34:42.343000000
58350,22,6,392,12,1,2024-12-18 18:34:42.343000000
58350,22,6,393,12,1,2024-12-18 18:34:42.343000000
58350,22,6,394,12,1,2024-12-18 18:34:42.343000000
58350,22,6,395,12,1,2024-12-18 18:34:42.343000000
58350,22,6,396,12,1,2024-12-18 18:34:42.343000000
58354,10,6,374,13,1,2024-04-12 13:41:52.603000000
58354,10,6,375,13,1,2024-04-12 13:41:52.603000000
58354,10,6,376,13,1,2024-04-12 13:41:52.603000000
58354,10,6,377,13,1,2024-04-12 13:41:52.603000000
58354,10,6,378,13,1,2024-04-12 13:41:52.603000000
58354,10,6,379,13,1,2024-04-12 13:41:52.603000000
58354,10,6,380,13,1,2024-04-12 13:41:52.603000000
58354,10,6,381,13,1,2024-04-12 13:41:52.603000000
58354,10,6,391,12,1,2024-04-12 13:41:52.603000000
58354,10,6,392,12,1,2024-04-12 13:41:52.603000000
58354,10,6,393,12,1,2024-04-12 13:41:52.603000000
58354,10,6,394,12,1,2024-04-12 13:41:52.603000000
58354,10,6,395,12,1,2024-04-12 13:41:52.603000000
58354,10,6,396,12,1,2024-04-12 13:41:52.603000000
58359,13,6,228,9,2,2025-08-29 16:26:45.253000000
58359,13,6,238,9,2,2025-08-29 16:26:45.253000000
58359,13,6,239,8,1,2025-08-29 16:26:45.253000000
58359,13,6,240,8,1,2025-08-29 16:26:45.253000000
58362,10,6,228,9,2,2023-11-08 14:12:36.537000000
58362,10,6,238,9,2,2023-11-08 14:12:36.537000000
58362,10,6,239,8,1,2023-11-08 14:12:36.537000000
58362,10,6,240,8,1,2023-11-08 14:12:36.537000000
58364,32,6,228,9,2,2025-01-14 18:02:18.460000000
58364,32,6,238,9,2,2025-01-14 18:02:18.460000000
58364,32,6,239,8,1,2025-01-14 18:02:18.460000000
58364,32,6,240,8,1,2025-01-14 18:02:18.460000000
58367,6,6,374,13,1,2021-12-28 21:23:47.773000000
58367,6,6,375,13,1,2021-12-28 21:23:47.773000000
58367,6,6,376,13,1,2021-12-28 21:23:47.773000000
58367,6,6,377,13,1,2021-12-28 21:23:47.773000000
58367,6,6,378,13,1,2021-12-28 21:23:47.773000000
58367,6,6,379,13,1,2021-12-28 21:23:47.773000000
58367,6,6,380,13,1,2021-12-28 21:23:47.773000000
58367,6,6,381,13,1,2021-12-28 21:23:47.773000000
58367,6,6,391,12,1,2021-12-28 21:23:47.773000000
58367,6,6,392,12,1,2021-12-28 21:23:47.773000000
58367,6,6,393,12,1,2021-12-28 21:23:47.773000000
58367,6,6,394,12,1,2021-12-28 21:23:47.773000000
58367,6,6,395,12,1,2021-12-28 21:23:47.773000000
58367,6,6,396,12,1,2021-12-28 21:23:47.773000000
58368,3,5,228,9,2,2020-09-14 12:50:12.697000000
58368,3,5,238,9,2,2020-09-14 12:50:12.697000000
58368,3,5,239,8,1,2020-09-14 12:50:12.697000000
58368,3,5,240,8,1,2020-09-14 12:50:12.697000000
58371,12,6,228,9,2,2023-12-13 11:56:18.720000000
58371,12,6,238,9,2,2023-12-13 11:56:18.720000000
58371,12,6,239,8,1,2023-12-13 11:56:18.720000000
58371,12,6,240,8,1,2023-12-13 11:56:18.720000000
58376,59,6,374,13,1,2026-01-20 13:32:35.923000000
58376,59,6,375,13,1,2026-01-20 13:32:35.923000000
58376,59,6,376,13,1,2026-01-20 13:32:35.923000000
58376,59,6,377,13,1,2026-01-20 13:32:35.923000000
58376,59,6,378,13,1,2026-01-20 13:32:35.923000000
58376,59,6,379,13,1,2026-01-20 13:32:35.923000000
58376,59,6,380,13,1,2026-01-20 13:32:35.923000000
58376,59,6,381,13,1,2026-01-20 13:32:35.923000000
58376,59,6,391,12,1,2026-01-20 13:32:35.923000000
58376,59,6,392,12,1,2026-01-20 13:32:35.923000000
58376,59,6,393,12,1,2026-01-20 13:32:35.923000000
58376,59,6,394,12,1,2026-01-20 13:32:35.923000000
58376,59,6,395,12,1,2026-01-20 13:32:35.923000000
58376,59,6,396,12,1,2026-01-20 13:32:35.923000000
58378,5,5,314,12,1,2020-11-06 11:42:04.560000000
58378,5,5,315,12,1,2020-11-06 11:42:04.560000000
58378,5,5,316,12,1,2020-11-06 11:42:04.560000000
58378,5,5,317,12,1,2020-11-06 11:42:04.560000000
58378,5,5,318,12,1,2020-11-06 11:42:04.560000000
58378,5,5,319,12,1,2020-11-06 11:42:04.560000000
58378,5,5,320,12,1,2020-11-06 11:42:04.560000000
58378,5,5,321,12,1,2020-11-06 11:42:04.560000000
58378,5,5,322,12,1,2020-11-06 11:42:04.560000000
58378,5,5,323,12,1,2020-11-06 11:42:04.560000000
58378,5,5,324,12,1,2020-11-06 11:42:04.560000000
58378,5,5,325,12,1,2020-11-06 11:42:04.560000000
58378,5,5,326,12,1,2020-11-06 11:42:04.560000000
58378,5,5,327,12,1,2020-11-06 11:42:04.560000000
58378,5,5,328,12,1,2020-11-06 11:42:04.560000000
58378,5,5,329,12,1,2020-11-06 11:42:04.560000000
58378,5,5,330,12,1,2020-11-06 11:42:04.560000000
58378,5,5,331,12,1,2020-11-06 11:42:04.560000000
58378,5,5,332,12,1,2020-11-06 11:42:04.560000000
58378,5,5,333,12,1,2020-11-06 11:42:04.560000000
58378,5,5,334,12,1,2020-11-06 11:42:04.560000000
58378,5,5,335,12,1,2020-11-06 11:42:04.560000000
58378,5,5,336,12,1,2020-11-06 11:42:04.560000000
58378,5,5,337,12,1,2020-11-06 11:42:04.560000000
58378,5,5,338,12,1,2020-11-06 11:42:04.560000000
58378,5,5,339,12,1,2020-11-06 11:42:04.560000000
58382,3,5,228,9,2,2020-08-31 16:55:07.217000000
58382,3,5,238,9,2,2020-08-31 16:55:07.217000000
58382,3,5,239,8,1,2020-08-31 16:55:07.217000000
58382,3,5,240,8,1,2020-08-31 16:55:07.217000000
58392,13,6,374,13,1,2024-12-17 19:38:02.413000000
58392,13,6,375,13,1,2024-12-17 19:38:02.413000000
58392,13,6,376,13,1,2024-12-17 19:38:02.413000000
58392,13,6,377,13,1,2024-12-17 19:38:02.413000000
58392,13,6,378,13,1,2024-12-17 19:38:02.413000000
58392,13,6,379,13,1,2024-12-17 19:38:02.413000000
58392,13,6,380,13,1,2024-12-17 19:38:02.413000000
58392,13,6,381,13,1,2024-12-17 19:38:02.413000000
58392,13,6,391,12,1,2024-12-17 19:38:02.413000000
58392,13,6,392,12,1,2024-12-17 19:38:02.413000000
58392,13,6,393,12,1,2024-12-17 19:38:02.413000000
58392,13,6,394,12,1,2024-12-17 19:38:02.413000000
58392,13,6,395,12,1,2024-12-17 19:38:02.413000000
58392,13,6,396,12,1,2024-12-17 19:38:02.413000000
58395,40,6,143,8,1,2026-01-22 15:27:21.397000000
58395,40,6,144,8,1,2026-01-22 15:27:21.397000000
58395,40,6,145,8,1,2026-01-22 15:27:21.397000000
58395,40,6,146,8,1,2026-01-22 15:27:21.397000000
58395,40,6,147,9,1,2026-01-22 15:27:21.397000000
58395,40,6,148,9,1,2026-01-22 15:27:21.397000000
58395,40,6,149,9,1,2026-01-22 15:27:21.397000000
58395,40,6,151,9,1,2026-01-22 15:27:21.397000000
58395,40,6,264,8,1,2026-01-22 15:27:21.397000000
58395,40,6,265,9,1,2026-01-22 15:27:21.397000000
58395,40,6,266,8,1,2026-01-22 15:27:21.397000000
58395,40,6,267,9,1,2026-01-22 15:27:21.397000000
58395,40,6,268,8,1,2026-01-22 15:27:21.397000000
58396,2,5,143,8,1,2020-08-19 16:46:36.003000000
58396,2,5,144,8,1,2020-08-19 16:46:36.003000000
58396,2,5,145,8,1,2020-08-19 16:46:36.003000000
58396,2,5,146,8,1,2020-08-19 16:46:36.003000000
58396,2,5,147,9,1,2020-08-19 16:46:36.003000000
58396,2,5,148,9,1,2020-08-19 16:46:36.003000000
58396,2,5,149,9,1,2020-08-19 16:46:36.003000000
58396,2,5,151,9,1,2020-08-19 16:46:36.003000000
58396,2,5,264,8,1,2020-08-19 16:46:36.003000000
58396,2,5,265,9,1,2020-08-19 16:46:36.003000000
58396,2,5,266,8,1,2020-08-19 16:46:36.003000000
58396,2,5,267,9,1,2020-08-19 16:46:36.003000000
58396,2,5,268,8,1,2020-08-19 16:46:36.003000000
58398,4,5,228,9,2,2020-09-11 22:43:56.813000000
58398,4,5,238,9,2,2020-09-11 22:43:56.813000000
58398,4,5,239,8,1,2020-09-11 22:43:56.813000000
58398,4,5,240,8,1,2020-09-11 22:43:56.813000000
58399,4,5,340,12,1,2020-09-12 03:00:14.130000000
58399,4,5,341,12,1,2020-09-12 03:00:14.130000000
58399,4,5,342,12,1,2020-09-12 03:00:14.130000000
58399,4,5,343,12,1,2020-09-12 03:00:14.130000000
58399,4,5,344,12,1,2020-09-12 03:00:14.130000000
58399,4,5,345,12,1,2020-09-12 03:00:14.130000000
58399,4,5,346,12,1,2020-09-12 03:00:14.130000000
58399,4,5,347,12,1,2020-09-12 03:00:14.130000000
58399,4,5,348,12,1,2020-09-12 03:00:14.130000000
58399,4,5,349,12,1,2020-09-12 03:00:14.130000000
58399,4,5,350,12,1,2020-09-12 03:00:14.130000000
58399,4,5,351,12,1,2020-09-12 03:00:14.130000000
58399,4,5,352,12,1,2020-09-12 03:00:14.130000000
58399,4,5,353,12,1,2020-09-12 03:00:14.130000000
58399,4,5,354,12,1,2020-09-12 03:00:14.130000000
58399,4,5,355,12,1,2020-09-12 03:00:14.130000000
58399,4,5,356,12,1,2020-09-12 03:00:14.130000000
58399,4,5,357,12,1,2020-09-12 03:00:14.130000000
58399,4,5,358,12,1,2020-09-12 03:00:14.130000000
58399,4,5,359,12,1,2020-09-12 03:00:14.130000000
58403,24,6,360,12,1,2024-12-20 18:38:13.460000000
58403,24,6,361,12,1,2024-12-20 18:38:13.460000000
58403,24,6,362,12,1,2024-12-20 18:38:13.460000000
58403,24,6,363,12,1,2024-12-20 18:38:13.460000000
58403,24,6,364,12,1,2024-12-20 18:38:13.460000000
58403,24,6,365,12,1,2024-12-20 18:38:13.460000000
58403,24,6,366,12,1,2024-12-20 18:38:13.460000000
58403,24,6,367,12,1,2024-12-20 18:38:13.460000000
58405,21,6,340,12,1,2024-12-20 18:40:03.300000000
58405,21,6,341,12,1,2024-12-20 18:40:03.300000000
58405,21,6,342,12,1,2024-12-20 18:40:03.300000000
58405,21,6,343,12,1,2024-12-20 18:40:03.300000000
58405,21,6,344,12,1,2024-12-20 18:40:03.300000000
58405,21,6,345,12,1,2024-12-20 18:40:03.300000000
58405,21,6,346,12,1,2024-12-20 18:40:03.300000000
58405,21,6,347,12,1,2024-12-20 18:40:03.300000000
58405,21,6,348,12,1,2024-12-20 18:40:03.300000000
58405,21,6,349,12,1,2024-12-20 18:40:03.300000000
58405,21,6,350,12,1,2024-12-20 18:40:03.300000000
58405,21,6,351,12,1,2024-12-20 18:40:03.300000000
58405,21,6,352,12,1,2024-12-20 18:40:03.300000000
58405,21,6,353,12,1,2024-12-20 18:40:03.300000000
58405,21,6,354,12,1,2024-12-20 18:40:03.300000000
58405,21,6,355,12,1,2024-12-20 18:40:03.300000000
58405,21,6,356,12,1,2024-12-20 18:40:03.300000000
58405,21,6,357,12,1,2024-12-20 18:40:03.300000000
58405,21,6,358,12,1,2024-12-20 18:40:03.300000000
58405,21,6,359,12,1,2024-12-20 18:40:03.300000000
58406,26,6,374,13,1,2026-01-20 13:09:53.580000000
58406,26,6,375,13,1,2026-01-20 13:09:53.580000000
58406,26,6,376,13,1,2026-01-20 13:09:53.580000000
58406,26,6,377,13,1,2026-01-20 13:09:53.580000000
58406,26,6,378,13,1,2026-01-20 13:09:53.580000000
58406,26,6,379,13,1,2026-01-20 13:09:53.580000000
58406,26,6,380,13,1,2026-01-20 13:09:53.580000000
58406,26,6,381,13,1,2026-01-20 13:09:53.580000000
58406,26,6,391,12,1,2026-01-20 13:09:53.580000000
58406,26,6,392,12,1,2026-01-20 13:09:53.580000000
58406,26,6,393,12,1,2026-01-20 13:09:53.580000000
58406,26,6,394,12,1,2026-01-20 13:09:53.580000000
58406,26,6,395,12,1,2026-01-20 13:09:53.580000000
58406,26,6,396,12,1,2026-01-20 13:09:53.580000000
58408,3,5,368,12,1,2020-08-21 21:14:25.510000000
58408,3,5,369,12,1,2020-08-21 21:14:25.510000000
58408,3,5,370,12,1,2020-08-21 21:14:25.510000000
58408,3,5,371,12,1,2020-08-21 21:14:25.510000000
58408,3,5,372,12,1,2020-08-21 21:14:25.510000000
58410,9,6,368,12,1,2022-01-14 13:55:22.217000000
58410,9,6,369,12,1,2022-01-14 13:55:22.217000000
58410,9,6,370,12,1,2022-01-14 13:55:22.217000000
58410,9,6,371,12,1,2022-01-14 13:55:22.217000000
58410,9,6,372,12,1,2022-01-14 13:55:22.217000000
58414,11,6,314,12,1,2022-01-14 13:47:59.587000000
58414,11,6,315,12,1,2022-01-14 13:47:59.587000000
58414,11,6,316,12,1,2022-01-14 13:47:59.587000000
58414,11,6,317,12,1,2022-01-14 13:47:59.587000000
58414,11,6,318,12,1,2022-01-14 13:47:59.587000000
58414,11,6,319,12,1,2022-01-14 13:47:59.587000000
58414,11,6,320,12,1,2022-01-14 13:47:59.587000000
58414,11,6,321,12,1,2022-01-14 13:47:59.587000000
58414,11,6,322,12,1,2022-01-14 13:47:59.587000000
58414,11,6,323,12,1,2022-01-14 13:47:59.587000000
58414,11,6,324,12,1,2022-01-14 13:47:59.587000000
58414,11,6,325,12,1,2022-01-14 13:47:59.587000000
58414,11,6,326,12,1,2022-01-14 13:47:59.587000000
58414,11,6,327,12,1,2022-01-14 13:47:59.587000000
58414,11,6,328,12,1,2022-01-14 13:47:59.587000000
58414,11,6,329,12,1,2022-01-14 13:47:59.587000000
58414,11,6,330,12,1,2022-01-14 13:47:59.587000000
58414,11,6,331,12,1,2022-01-14 13:47:59.587000000
58414,11,6,332,12,1,2022-01-14 13:47:59.587000000
58414,11,6,333,12,1,2022-01-14 13:47:59.587000000
58414,11,6,334,12,1,2022-01-14 13:47:59.587000000
58414,11,6,335,12,1,2022-01-14 13:47:59.587000000
58414,11,6,336,12,1,2022-01-14 13:47:59.587000000
58414,11,6,337,12,1,2022-01-14 13:47:59.587000000
58414,11,6,338,12,1,2022-01-14 13:47:59.587000000
58414,11,6,339,12,1,2022-01-14 13:47:59.587000000
58416,2,5,143,8,1,2020-08-24 15:36:45.817000000
58416,2,5,144,8,1,2020-08-24 15:36:45.817000000
58416,2,5,145,8,1,2020-08-24 15:36:45.817000000
58416,2,5,146,8,1,2020-08-24 15:36:45.817000000
58416,2,5,147,9,1,2020-08-24 15:36:45.817000000
58416,2,5,148,9,1,2020-08-24 15:36:45.817000000
58416,2,5,149,9,1,2020-08-24 15:36:45.817000000
58416,2,5,151,9,1,2020-08-24 15:36:45.817000000
58416,2,5,264,8,1,2020-08-24 15:36:45.817000000
58416,2,5,265,9,1,2020-08-24 15:36:45.817000000
58416,2,5,266,8,1,2020-08-24 15:36:45.817000000
58416,2,5,267,9,1,2020-08-24 15:36:45.817000000
58416,2,5,268,8,1,2020-08-24 15:36:45.817000000
58417,4,5,374,13,1,2020-10-01 18:22:52.167000000
58417,4,5,375,13,1,2020-10-01 18:22:52.167000000
58417,4,5,376,13,1,2020-10-01 18:22:52.167000000
58417,4,5,377,13,1,2020-10-01 18:22:52.167000000
58417,4,5,378,13,1,2020-10-01 18:22:52.167000000
58417,4,5,379,13,1,2020-10-01 18:22:52.167000000
58417,4,5,380,13,1,2020-10-01 18:22:52.167000000
58417,4,5,381,13,1,2020-10-01 18:22:52.167000000
58417,4,5,391,12,1,2020-10-01 18:22:52.167000000
58417,4,5,392,12,1,2020-10-01 18:22:52.167000000
58417,4,5,393,12,1,2020-10-01 18:22:52.167000000
58417,4,5,394,12,1,2020-10-01 18:22:52.167000000
58417,4,5,395,12,1,2020-10-01 18:22:52.167000000
58417,4,5,396,12,1,2020-10-01 18:22:52.167000000
58423,48,6,314,12,1,2025-12-05 14:35:37.337000000
58423,48,6,315,12,1,2025-12-05 14:35:37.337000000
58423,48,6,316,12,1,2025-12-05 14:35:37.337000000
58423,48,6,317,12,1,2025-12-05 14:35:37.337000000
58423,48,6,318,12,1,2025-12-05 14:35:37.337000000
58423,48,6,319,12,1,2025-12-05 14:35:37.337000000
58423,48,6,320,12,1,2025-12-05 14:35:37.337000000
58423,48,6,321,12,1,2025-12-05 14:35:37.337000000
58423,48,6,322,12,1,2025-12-05 14:35:37.337000000
58423,48,6,323,12,1,2025-12-05 14:35:37.337000000
58423,48,6,324,12,1,2025-12-05 14:35:37.337000000
58423,48,6,325,12,1,2025-12-05 14:35:37.337000000
58423,48,6,326,12,1,2025-12-05 14:35:37.337000000
58423,48,6,327,12,1,2025-12-05 14:35:37.337000000
58423,48,6,328,12,1,2025-12-05 14:35:37.337000000
58423,48,6,329,12,1,2025-12-05 14:35:37.337000000
58423,48,6,330,12,1,2025-12-05 14:35:37.337000000
58423,48,6,331,12,1,2025-12-05 14:35:37.337000000
58423,48,6,332,12,1,2025-12-05 14:35:37.337000000
58423,48,6,333,12,1,2025-12-05 14:35:37.337000000
58423,48,6,334,12,1,2025-12-05 14:35:37.337000000
58423,48,6,335,12,1,2025-12-05 14:35:37.337000000
58423,48,6,336,12,1,2025-12-05 14:35:37.337000000
58423,48,6,337,12,1,2025-12-05 14:35:37.337000000
58423,48,6,338,12,1,2025-12-05 14:35:37.337000000
58423,48,6,339,12,1,2025-12-05 14:35:37.337000000
58426,5,5,374,13,1,2020-09-28 19:31:22.277000000
58426,5,5,375,13,1,2020-09-28 19:31:22.277000000
58426,5,5,376,13,1,2020-09-28 19:31:22.277000000
58426,5,5,377,13,1,2020-09-28 19:31:22.277000000
58426,5,5,378,13,1,2020-09-28 19:31:22.277000000
58426,5,5,379,13,1,2020-09-28 19:31:22.277000000
58426,5,5,380,13,1,2020-09-28 19:31:22.277000000
58426,5,5,381,13,1,2020-09-28 19:31:22.277000000
58426,5,5,391,12,1,2020-09-28 19:31:22.277000000
58426,5,5,392,12,1,2020-09-28 19:31:22.277000000
58426,5,5,393,12,1,2020-09-28 19:31:22.277000000
58426,5,5,394,12,1,2020-09-28 19:31:22.277000000
58426,5,5,395,12,1,2020-09-28 19:31:22.277000000
58426,5,5,396,12,1,2020-09-28 19:31:22.277000000
58428,24,6,314,12,1,2025-09-26 14:01:04.220000000
58428,24,6,315,12,1,2025-09-26 14:01:04.220000000
58428,24,6,316,12,1,2025-09-26 14:01:04.220000000
58428,24,6,317,12,1,2025-09-26 14:01:04.220000000
58428,24,6,318,12,1,2025-09-26 14:01:04.220000000
58428,24,6,319,12,1,2025-09-26 14:01:04.220000000
58428,24,6,320,12,1,2025-09-26 14:01:04.220000000
58428,24,6,321,12,1,2025-09-26 14:01:04.220000000
58428,24,6,322,12,1,2025-09-26 14:01:04.220000000
58428,24,6,323,12,1,2025-09-26 14:01:04.220000000
58428,24,6,324,12,1,2025-09-26 14:01:04.220000000
58428,24,6,325,12,1,2025-09-26 14:01:04.220000000
58428,24,6,326,12,1,2025-09-26 14:01:04.220000000
58428,24,6,327,12,1,2025-09-26 14:01:04.220000000
58428,24,6,328,12,1,2025-09-26 14:01:04.220000000
58428,24,6,329,12,1,2025-09-26 14:01:04.220000000
58428,24,6,330,12,1,2025-09-26 14:01:04.220000000
58428,24,6,331,12,1,2025-09-26 14:01:04.220000000
58428,24,6,332,12,1,2025-09-26 14:01:04.220000000
58428,24,6,333,12,1,2025-09-26 14:01:04.220000000
58428,24,6,334,12,1,2025-09-26 14:01:04.220000000
58428,24,6,335,12,1,2025-09-26 14:01:04.220000000
58428,24,6,336,12,1,2025-09-26 14:01:04.220000000
58428,24,6,337,12,1,2025-09-26 14:01:04.220000000
58428,24,6,338,12,1,2025-09-26 14:01:04.220000000
58428,24,6,339,12,1,2025-09-26 14:01:04.220000000
58431,2,5,143,8,1,2020-09-04 14:11:46.470000000
58431,2,5,144,8,1,2020-09-04 14:11:46.470000000
58431,2,5,145,8,1,2020-09-04 14:11:46.470000000
58431,2,5,146,8,1,2020-09-04 14:11:46.470000000
58431,2,5,147,9,1,2020-09-04 14:11:46.470000000
58431,2,5,148,9,1,2020-09-04 14:11:46.470000000
58431,2,5,149,9,1,2020-09-04 14:11:46.470000000
58431,2,5,151,9,1,2020-09-04 14:11:46.470000000
58431,2,5,264,8,1,2020-09-04 14:11:46.470000000
58431,2,5,265,9,1,2020-09-04 14:11:46.470000000
58431,2,5,266,8,1,2020-09-04 14:11:46.470000000
58431,2,5,267,9,1,2020-09-04 14:11:46.470000000
58431,2,5,268,8,1,2020-09-04 14:11:46.470000000
58434,32,6,228,9,2,2026-01-20 13:31:45.960000000
58434,32,6,238,9,2,2026-01-20 13:31:45.960000000
58434,32,6,239,8,1,2026-01-20 13:31:45.960000000
58434,32,6,240,8,1,2026-01-20 13:31:45.960000000
58436,13,6,340,12,1,2025-09-04 18:54:29.797000000
58436,13,6,341,12,1,2025-09-04 18:54:29.797000000
58436,13,6,342,12,1,2025-09-04 18:54:29.797000000
58436,13,6,343,12,1,2025-09-04 18:54:29.797000000
58436,13,6,344,12,1,2025-09-04 18:54:29.797000000
58436,13,6,345,12,1,2025-09-04 18:54:29.797000000
58436,13,6,346,12,1,2025-09-04 18:54:29.797000000
58436,13,6,347,12,1,2025-09-04 18:54:29.797000000
58436,13,6,348,12,1,2025-09-04 18:54:29.797000000
58436,13,6,349,12,1,2025-09-04 18:54:29.797000000
58436,13,6,350,12,1,2025-09-04 18:54:29.797000000
58436,13,6,351,12,1,2025-09-04 18:54:29.797000000
58436,13,6,352,12,1,2025-09-04 18:54:29.797000000
58436,13,6,353,12,1,2025-09-04 18:54:29.797000000
58436,13,6,354,12,1,2025-09-04 18:54:29.797000000
58436,13,6,355,12,1,2025-09-04 18:54:29.797000000
58436,13,6,356,12,1,2025-09-04 18:54:29.797000000
58436,13,6,357,12,1,2025-09-04 18:54:29.797000000
58436,13,6,358,12,1,2025-09-04 18:54:29.797000000
58436,13,6,359,12,1,2025-09-04 18:54:29.797000000
58436,13,6,360,12,1,2025-09-04 18:54:29.797000000
58436,13,6,361,12,1,2025-09-04 18:54:29.797000000
58436,13,6,362,12,1,2025-09-04 18:54:29.797000000
58436,13,6,363,12,1,2025-09-04 18:54:29.797000000
58436,13,6,364,12,1,2025-09-04 18:54:29.797000000
58436,13,6,365,12,1,2025-09-04 18:54:29.797000000
58436,13,6,366,12,1,2025-09-04 18:54:29.797000000
58436,13,6,367,12,1,2025-09-04 18:54:29.797000000
58445,3,5,269,8,1,2020-10-08 15:47:16.427000000
58445,3,5,270,8,1,2020-10-08 15:47:16.427000000
58445,3,5,271,8,1,2020-10-08 15:47:16.427000000
58445,3,5,273,9,1,2020-10-08 15:47:16.427000000
58445,3,5,274,9,1,2020-10-08 15:47:16.427000000
58445,3,5,275,9,1,2020-10-08 15:47:16.427000000
58445,3,5,297,13,1,2020-10-08 15:47:16.427000000
58445,3,5,298,13,1,2020-10-08 15:47:16.427000000
58445,3,5,299,13,1,2020-10-08 15:47:16.427000000
58445,3,5,300,13,1,2020-10-08 15:47:16.427000000
58445,3,5,301,13,1,2020-10-08 15:47:16.427000000
58445,3,5,302,13,1,2020-10-08 15:47:16.427000000
58445,3,5,303,13,1,2020-10-08 15:47:16.427000000
58445,3,5,304,13,1,2020-10-08 15:47:16.427000000
58445,3,5,305,13,1,2020-10-08 15:47:16.427000000
58445,3,5,306,13,1,2020-10-08 15:47:16.427000000
58445,3,5,307,13,1,2020-10-08 15:47:16.427000000
58445,3,5,309,13,1,2020-10-08 15:47:16.427000000
58445,3,5,310,13,1,2020-10-08 15:47:16.427000000
