article_id,article_version,related_num,r_ncd_id,r_ncd_version,last_updated
57435,22,2,263,1,2025-04-29 23:04:19.510000000
57435,25,1,0,1,2025-12-18 12:16:11.837000000
57436,2,1,0,1,2025-04-29 23:04:20.450000000
57441,7,1,0,1,2025-04-29 23:04:17.800000000
57441,8,1,0,1,2025-04-29 23:04:17.800000000
57449,22,1,0,1,2025-04-29 23:04:15.537000000
57449,24,1,0,1,2025-04-29 23:04:15.537000000
57450,12,1,0,1,2025-04-29 23:04:15.537000000
57450,14,1,0,1,2025-04-29 23:04:15.537000000
57451,38,1,0,1,2025-04-29 23:04:15.540000000
57452,42,1,0,1,2025-04-29 23:04:19.880000000
57452,45,1,0,1,2025-04-29 23:04:19.880000000
57453,4,1,42,1,2025-04-29 23:04:19.910000000
57453,4,2,249,1,2025-04-29 23:04:19.913000000
57455,20,1,202,1,2025-04-29 23:04:20.227000000
57455,23,1,202,1,2025-04-29 23:04:20.227000000
57465,8,1,0,1,2025-04-29 23:04:17.803000000
57465,9,1,0,1,2025-04-29 23:04:17.803000000
57472,14,1,266,1,2025-04-29 23:04:20.927000000
57472,14,2,155,1,2025-04-29 23:04:20.927000000
57472,15,1,266,1,2025-04-29 23:04:20.927000000
57472,15,2,155,1,2025-04-29 23:04:20.927000000
57473,30,1,155,1,2025-04-29 23:04:20.953000000
57473,30,2,266,1,2025-04-29 23:04:20.953000000
57473,30,3,187,1,2025-04-29 23:04:20.957000000
57473,30,4,161,1,2025-04-29 23:04:20.957000000
57473,33,1,155,1,2025-04-29 23:04:20.953000000
57473,33,2,266,1,2025-04-29 23:04:20.953000000
57473,33,3,187,1,2025-04-29 23:04:20.957000000
57473,33,4,161,1,2025-04-29 23:04:20.957000000
57474,29,1,0,1,2025-04-29 23:04:20.960000000
57474,33,1,0,1,2025-04-29 23:04:20.960000000
57476,20,1,179,1,2025-04-29 23:04:20.963000000
57476,22,1,179,1,2025-04-29 23:04:20.963000000
57477,12,1,0,1,2025-04-29 23:04:20.967000000
57478,35,1,270,1,2025-04-29 23:04:20.970000000
57478,37,1,270,1,2025-04-29 23:04:20.970000000
57478,40,1,270,1,2025-04-29 23:04:20.970000000
57479,13,1,201,1,2025-04-29 23:04:20.973000000
57479,15,1,201,1,2025-04-29 23:04:20.973000000
57479,18,1,201,1,2025-04-29 23:04:20.973000000
57480,26,1,41,1,2025-04-29 23:04:20.973000000
57480,28,1,41,1,2025-04-29 23:04:20.973000000
57480,31,1,41,1,2025-04-29 23:04:20.973000000
57481,12,1,41,1,2025-04-29 23:04:20.977000000
57482,18,1,129,1,2025-04-29 23:04:20.977000000
57482,20,1,129,1,2025-04-29 23:04:20.977000000
57482,23,1,129,1,2025-04-29 23:04:20.977000000
57483,23,1,261,1,2025-04-29 23:04:20.980000000
57483,25,1,261,1,2025-04-29 23:04:20.980000000
57483,28,1,261,1,2025-04-29 23:04:20.980000000
57484,21,1,0,1,2025-04-29 23:04:20.980000000
57486,9,1,0,1,2025-04-29 23:04:17.803000000
57487,9,1,0,1,2025-04-29 23:04:17.803000000
57496,14,1,226,1,2025-04-29 23:04:15.540000000
57496,14,2,330,1,2025-04-29 23:04:15.540000000
57497,14,1,0,1,2025-04-29 23:04:17.807000000
57497,15,1,0,1,2025-04-29 23:04:17.807000000
57498,13,1,0,1,2025-04-29 23:04:17.807000000
57498,14,1,0,1,2025-04-29 23:04:17.807000000
57503,17,1,0,1,2025-04-29 23:04:15.477000000
57512,17,1,0,1,2025-04-29 23:04:17.807000000
57512,19,1,0,1,2025-04-29 23:04:17.807000000
57513,15,1,0,1,2025-04-29 23:04:17.810000000
57513,16,1,0,1,2025-04-29 23:04:17.810000000
57515,11,1,0,1,2025-04-29 23:04:17.810000000
57515,12,1,0,1,2025-04-29 23:04:17.810000000
57516,9,1,0,1,2025-04-29 23:04:17.810000000
57516,11,1,0,1,2025-04-29 23:04:17.810000000
57517,10,1,0,1,2025-04-29 23:04:17.810000000
57517,12,1,0,1,2025-04-29 23:04:17.810000000
57520,43,1,0,1,2025-04-29 23:04:15.547000000
57523,8,1,0,1,2025-04-29 23:04:17.813000000
57523,9,1,0,1,2025-04-29 23:04:17.813000000
57526,77,1,0,1,2025-04-29 23:04:17.820000000
57526,80,1,0,1,2025-04-29 23:04:17.820000000
57526,82,1,0,1,2025-04-29 23:04:17.820000000
57526,84,1,0,1,2025-04-29 23:04:17.820000000
57526,87,1,0,1,2025-04-29 23:04:17.820000000
57527,73,1,0,1,2025-04-29 23:04:17.823000000
57527,76,1,0,1,2025-04-29 23:04:17.823000000
57527,78,1,0,1,2025-04-29 23:04:17.823000000
57527,80,1,0,1,2025-04-29 23:04:17.823000000
57527,83,1,0,1,2025-04-29 23:04:17.823000000
57528,4,1,346,1,2025-04-29 23:04:20.160000000
57531,52,1,0,1,2025-04-29 23:04:15.550000000
57531,58,1,0,1,2025-04-29 23:04:15.550000000
57531,60,1,0,1,2025-04-29 23:04:15.550000000
57540,12,1,0,1,2025-04-29 23:04:15.550000000
57540,15,1,0,1,2025-04-29 23:04:15.550000000
57551,10,1,0,1,2025-04-29 23:04:20.980000000
57551,12,1,0,1,2025-04-29 23:04:20.980000000
57551,14,1,0,1,2025-04-29 23:04:20.980000000
57552,17,2,176,2,2025-10-16 15:18:18.577000000
57552,19,2,176,2,2025-10-16 15:18:18.577000000
57554,32,1,158,1,2025-04-30 19:18:21.833000000
57554,34,1,158,1,2025-04-30 19:18:21.833000000
57554,36,1,158,1,2025-04-30 19:18:21.833000000
57554,38,1,158,1,2025-04-30 19:18:21.833000000
57558,11,1,0,1,2025-04-29 23:04:20.987000000
57559,16,1,102,2,2021-07-14 14:14:13.657000000
57559,17,1,102,1,2025-04-29 23:04:20.990000000
57559,20,1,102,1,2025-04-29 23:04:20.990000000
57560,8,1,0,1,2025-04-29 23:04:20.990000000
57560,10,1,0,1,2025-04-30 19:22:43.570000000
57566,11,1,0,1,2025-04-29 23:04:20.990000000
57567,12,1,0,1,2025-04-29 23:04:20.990000000
57567,14,1,0,1,2025-04-30 19:24:00.440000000
57568,11,1,0,1,2025-04-29 23:04:20.993000000
57570,28,1,0,1,2025-04-29 23:04:20.997000000
57570,29,1,0,1,2025-04-29 23:04:20.997000000
57571,9,1,0,1,2025-04-29 23:04:20.997000000
57575,7,1,0,1,2025-04-29 23:04:20.997000000
57575,9,1,0,1,2025-04-29 23:04:20.997000000
57576,11,1,0,1,2025-04-29 23:04:21
57577,7,1,0,1,2025-04-29 23:04:21
57581,7,1,0,1,2025-04-29 23:04:21
57583,7,1,0,1,2025-04-29 23:04:21.003000000
57583,9,1,0,1,2025-04-29 23:04:21.003000000
57587,9,1,0,1,2025-04-29 23:04:21.003000000
57588,9,1,0,1,2025-04-29 23:04:21.007000000
57588,11,1,0,1,2025-04-29 23:04:21.007000000
57589,16,1,135,1,2025-04-29 23:04:21.007000000
57589,16,2,285,1,2025-04-29 23:04:21.010000000
57589,16,3,11,1,2025-04-29 23:04:21.010000000
57590,10,1,201,1,2025-04-29 23:04:21.017000000
57590,12,1,201,1,2025-04-29 23:04:21.017000000
57590,15,1,201,1,2025-04-29 23:04:21.017000000
57591,16,1,263,1,2025-04-29 23:04:21.017000000
57591,18,1,263,1,2025-04-29 23:04:21.017000000
57591,21,1,263,1,2025-04-29 23:04:21.017000000
57592,17,1,212,1,2025-04-29 23:04:21.030000000
57592,17,2,263,1,2025-04-29 23:04:21.030000000
57592,17,3,204,1,2025-04-29 23:04:21.033000000
57593,12,1,165,1,2025-04-29 23:04:21.033000000
57593,12,2,164,1,2025-04-29 23:04:21.037000000
57593,12,3,263,1,2025-04-29 23:04:21.037000000
57593,12,4,204,2,2025-07-16 17:36:26.477000000
57593,14,1,165,1,2025-04-29 23:04:21.033000000
57593,14,2,164,1,2025-04-29 23:04:21.037000000
57593,14,3,263,1,2025-04-29 23:04:21.037000000
57593,14,4,204,2,2025-07-16 17:36:26.477000000
57593,17,1,165,1,2025-04-29 23:04:21.033000000
57593,17,2,164,1,2025-04-29 23:04:21.037000000
57593,17,3,263,1,2025-04-29 23:04:21.037000000
57593,17,4,204,2,2025-07-16 17:36:26.477000000
57594,16,2,165,1,2015-06-10 13:14:17.133000000
57594,16,4,263,3,2015-06-10 13:14:17.147000000
57594,18,1,165,1,2025-04-29 23:04:21.037000000
57594,18,2,263,1,2025-04-29 23:04:21.040000000
57594,20,1,165,1,2025-04-29 23:04:21.037000000
57594,20,2,263,1,2025-04-29 23:04:21.040000000
57594,22,1,165,1,2025-04-29 23:04:21.037000000
57594,22,2,263,1,2025-04-29 23:04:21.040000000
57595,11,1,249,1,2025-04-29 23:04:21.053000000
57595,11,2,231,1,2025-04-29 23:04:21.057000000
57595,11,3,42,1,2025-04-29 23:04:21.057000000
57595,14,1,249,1,2025-04-29 23:04:21.053000000
57595,14,2,231,1,2025-04-29 23:04:21.057000000
57595,14,3,42,1,2025-04-29 23:04:21.057000000
57595,16,1,249,1,2025-04-29 23:04:21.053000000
57595,16,2,231,1,2025-04-29 23:04:21.057000000
57595,16,3,42,1,2025-04-29 23:04:21.057000000
57595,19,1,249,1,2025-04-29 23:04:21.053000000
57595,19,2,231,1,2025-04-29 23:04:21.057000000
57595,19,3,42,1,2025-04-29 23:04:21.057000000
57596,14,1,0,1,2025-04-29 23:04:21.063000000
57596,16,1,0,1,2025-04-29 23:04:21.063000000
57596,19,1,0,1,2025-04-29 23:04:21.063000000
57597,17,1,270,1,2025-04-29 23:04:21.067000000
57597,20,1,270,1,2025-04-29 23:04:21.067000000
57597,22,1,270,1,2025-04-29 23:04:21.067000000
57598,9,1,0,1,2025-04-29 23:04:21.067000000
57599,11,1,0,1,2025-04-29 23:04:21.067000000
57599,14,1,0,1,2025-04-29 23:04:21.067000000
57600,27,1,0,1,2025-04-29 23:04:16.793000000
57600,34,1,0,1,2025-04-29 23:04:16.793000000
57604,16,1,0,1,2025-04-29 23:04:21.070000000
57607,14,1,0,1,2025-04-29 23:04:17.827000000
57607,15,1,0,1,2025-04-29 23:04:17.827000000
57608,15,1,0,1,2025-04-29 23:04:17.827000000
57608,16,1,0,1,2025-04-29 23:04:17.827000000
57609,10,1,0,1,2025-04-29 23:04:17.827000000
57609,11,1,0,1,2025-04-29 23:04:17.827000000
57611,13,1,0,1,2025-04-29 23:04:17.830000000
57611,16,1,0,1,2025-04-29 23:04:17.830000000
57612,7,1,0,1,2025-04-29 23:04:17.830000000
57612,8,1,0,1,2025-04-29 23:04:17.830000000
57613,7,1,0,1,2025-04-29 23:04:17.830000000
57613,8,1,0,1,2025-04-29 23:04:17.830000000
57614,13,1,0,1,2025-04-29 23:04:17.833000000
57614,15,1,0,1,2025-04-29 23:04:17.833000000
57615,5,1,0,1,2025-04-29 23:04:17.833000000
57615,6,1,0,1,2025-04-29 23:04:17.833000000
57616,5,1,0,1,2025-04-29 23:04:17.833000000
57616,6,1,0,1,2025-04-29 23:04:17.833000000
57618,24,1,0,1,2025-04-29 23:04:16.797000000
57619,7,1,0,1,2025-04-29 23:04:17.837000000
57620,7,1,0,1,2025-04-29 23:04:17.837000000
57621,16,1,0,1,2025-04-29 23:04:17.840000000
57621,17,1,0,1,2025-04-29 23:04:17.840000000
57622,15,1,0,1,2025-04-29 23:04:17.840000000
57622,16,1,0,1,2025-04-29 23:04:17.840000000
57630,11,1,0,1,2025-04-29 23:04:21.070000000
57631,2,1,0,1,2025-04-29 23:04:21.070000000
57633,8,1,0,1,2025-04-29 23:04:15.557000000
57636,19,1,0,1,2025-04-29 23:04:15.557000000
57636,24,1,0,1,2025-04-29 23:04:15.557000000
57637,17,1,0,1,2025-04-29 23:04:15.560000000
57637,20,1,0,1,2025-04-29 23:04:15.560000000
57638,7,1,0,1,2025-04-29 23:04:15.560000000
57643,18,1,0,1,2025-04-29 23:04:17.840000000
57643,20,1,0,1,2025-04-29 23:04:17.840000000
57644,16,1,0,1,2025-04-29 23:04:17.840000000
57644,17,1,0,1,2025-04-29 23:04:17.840000000
57647,17,1,0,1,2025-04-29 23:04:15.560000000
57649,9,1,0,1,2025-04-29 23:04:15.563000000
57651,5,1,0,1,2025-04-29 23:04:15.563000000
57657,25,1,0,1,2025-04-29 23:04:15.563000000
57660,6,1,0,1,2025-04-29 23:04:15.567000000
57661,16,1,0,1,2025-04-29 23:04:17.843000000
57661,17,1,0,1,2025-04-29 23:04:17.843000000
57662,14,1,0,1,2025-04-29 23:04:17.843000000
57662,15,1,0,1,2025-04-29 23:04:17.843000000
57663,12,1,11,1,2025-04-29 23:04:20.897000000
57663,12,2,135,1,2025-04-29 23:04:20.900000000
57663,12,3,15,1,2025-04-29 23:04:20.900000000
57663,13,1,11,1,2025-04-29 23:04:20.897000000
57663,13,2,135,1,2025-04-29 23:04:20.900000000
57663,13,3,15,1,2025-04-29 23:04:20.900000000
57664,10,1,372,1,2025-04-29 23:04:17.847000000
57664,11,1,372,1,2025-04-29 23:04:17.847000000
57665,9,1,372,1,2025-04-29 23:04:17.847000000
57665,10,1,372,1,2025-04-29 23:04:17.847000000
57666,33,1,0,1,2025-04-29 23:04:15.567000000
57666,36,1,0,1,2025-04-29 23:04:15.567000000
57667,10,1,0,1,2025-04-29 23:04:15.567000000
57668,40,1,270,1,2025-04-29 23:04:19.710000000
57668,44,1,270,1,2025-04-29 23:04:19.710000000
57669,7,1,0,1,2025-04-29 23:04:15.570000000
57669,10,1,0,1,2025-04-29 23:04:15.570000000
57670,5,1,0,1,2025-04-29 23:04:15.570000000
57672,6,1,0,1,2025-04-29 23:04:15.570000000
57677,14,1,0,1,2025-04-29 23:04:15.573000000
57678,9,1,0,1,2025-04-29 23:04:15.573000000
57678,11,1,0,1,2025-04-29 23:04:15.573000000
57680,7,1,0,1,2026-01-15 14:21:57.323000000
57680,9,2,217,6,2026-01-20 17:33:40.877000000
57682,6,1,0,1,2025-04-29 23:04:15.580000000
57683,8,1,0,1,2025-04-29 23:04:17.850000000
57683,10,1,0,1,2025-04-29 23:04:17.850000000
57683,11,1,0,1,2025-04-29 23:04:17.850000000
57684,7,1,0,1,2025-04-29 23:04:17.850000000
57684,9,1,0,1,2025-04-29 23:04:17.850000000
57684,10,1,0,1,2025-04-29 23:04:17.850000000
57684,11,1,0,1,2025-04-29 23:04:17.850000000
57685,7,1,0,1,2025-04-29 23:04:17.850000000
57685,11,1,0,1,2025-04-29 23:04:17.850000000
57685,12,1,0,1,2025-04-29 23:04:17.850000000
57685,15,1,0,1,2025-04-29 23:04:17.850000000
57686,7,1,0,1,2025-04-29 23:04:17.853000000
57686,11,1,0,1,2025-04-29 23:04:17.853000000
57686,12,1,0,1,2025-04-29 23:04:17.853000000
57689,39,1,0,1,2025-04-29 23:04:17.853000000
57689,43,1,0,1,2025-04-29 23:04:17.853000000
57689,44,1,0,1,2025-04-29 23:04:17.853000000
57690,34,1,0,1,2025-04-29 23:04:17.853000000
57690,38,1,0,1,2025-04-29 23:04:17.853000000
57690,39,1,0,1,2025-04-29 23:04:17.853000000
57692,10,1,0,1,2025-04-29 23:04:17.857000000
57692,11,1,0,1,2025-04-29 23:04:17.857000000
57693,11,1,0,1,2025-04-29 23:04:17.857000000
57693,12,1,0,1,2025-04-29 23:04:17.857000000
57697,10,1,226,1,2025-04-29 23:04:17.860000000
57697,10,2,330,1,2025-04-29 23:04:17.860000000
57697,14,1,226,1,2025-04-29 23:04:17.867000000
57697,14,2,330,1,2025-04-29 23:04:17.867000000
57697,16,1,226,1,2025-04-29 23:04:17.867000000
57697,16,2,330,1,2025-04-29 23:04:17.867000000
57698,9,1,226,1,2025-04-29 23:04:17.870000000
57698,9,2,330,1,2025-04-29 23:04:17.870000000
57698,13,1,226,1,2025-04-29 23:04:17.877000000
57698,13,2,330,1,2025-04-29 23:04:17.880000000
57698,14,1,226,1,2025-04-29 23:04:17.877000000
57698,14,2,330,1,2025-04-29 23:04:17.880000000
57701,17,1,0,1,2025-04-29 23:04:17.880000000
57701,21,2,373,1,2025-04-30 20:50:02.377000000
57701,26,2,373,1,2025-04-30 20:50:02.377000000
57701,27,2,373,1,2025-04-30 20:50:02.377000000
57701,30,2,373,1,2025-04-30 20:50:02.377000000
57702,15,1,0,1,2025-04-29 23:04:17.883000000
57702,19,2,373,1,2025-04-30 20:50:48.063000000
57702,22,2,373,1,2025-04-30 20:50:48.063000000
57702,23,2,373,1,2025-04-30 20:50:48.063000000
57706,13,1,0,1,2025-04-29 23:04:17.887000000
57706,14,1,0,1,2025-04-29 23:04:17.887000000
57707,13,1,0,1,2025-04-29 23:04:17.890000000
57707,14,1,0,1,2025-04-29 23:04:17.890000000
57715,40,1,0,1,2025-04-29 23:04:15.580000000
57715,53,1,0,1,2025-04-29 23:04:16.840000000
57715,55,1,0,1,2025-04-29 23:04:16.840000000
57718,19,1,0,1,2025-04-29 23:04:17.890000000
57718,20,1,0,1,2025-04-29 23:04:17.890000000
57719,20,1,0,1,2025-04-29 23:04:17.890000000
57719,21,1,0,1,2025-04-29 23:04:17.890000000
57726,7,1,0,1,2025-04-29 23:04:15.587000000
57733,10,1,0,1,2025-04-29 23:04:21.070000000
57735,7,1,0,1,2025-04-29 23:04:16.800000000
57736,17,1,0,1,2025-04-29 23:04:20.263000000
57740,2,1,0,1,2025-04-29 23:04:15.590000000
57751,20,1,11,1,2025-04-29 23:04:16.800000000
57751,20,2,15,1,2025-04-29 23:04:16.800000000
57751,23,1,11,1,2025-04-29 23:04:16.800000000
57751,23,2,15,1,2025-04-29 23:04:16.800000000
57752,18,1,0,1,2025-04-29 23:04:16.800000000
57753,12,1,81,1,2025-04-29 23:04:16.803000000
57755,18,1,0,1,2025-04-29 23:04:15.590000000
57759,32,1,171,1,2025-04-29 23:04:20.003000000
57759,35,1,171,1,2025-04-29 23:04:20.003000000
57765,19,1,0,1,2025-04-29 23:04:15.593000000
57765,24,1,0,1,2025-04-29 23:04:15.593000000
57767,12,1,0,1,2025-04-29 23:04:15.593000000
57772,64,1,0,1,2025-04-29 23:04:21.077000000
57772,66,1,0,1,2025-04-30 19:27:40.717000000
57772,69,1,0,1,2025-04-30 19:27:40.717000000
57772,71,1,0,1,2025-04-30 19:27:40.717000000
57772,73,1,0,1,2025-04-30 19:27:40.717000000
57772,76,1,0,1,2025-04-30 19:27:40.717000000
57773,16,1,0,1,2025-04-29 23:04:17.893000000
57773,17,1,0,1,2025-04-29 23:04:17.893000000
57774,12,1,0,1,2025-04-29 23:04:17.893000000
57774,14,1,0,1,2025-04-29 23:04:17.893000000
57774,15,1,0,1,2025-04-29 23:04:17.893000000
57778,32,1,158,1,2025-04-29 23:04:15.600000000
57778,36,1,158,1,2025-04-29 23:04:15.600000000
57778,43,1,158,1,2025-04-29 23:04:15.600000000
57778,48,1,158,1,2025-04-29 23:04:15.600000000
57779,8,1,0,1,2025-04-29 23:04:15.603000000
57780,24,1,0,1,2025-04-29 23:04:15.603000000
57780,27,1,0,1,2025-04-29 23:04:15.603000000
57787,45,1,0,1,2025-04-29 23:04:15.607000000
57788,35,1,0,1,2025-04-29 23:04:15.607000000
57788,38,1,0,1,2025-04-29 23:04:15.607000000
57788,41,1,0,1,2025-04-29 23:04:15.607000000
57791,11,1,240,1,2025-04-29 23:04:17.897000000
57791,12,1,240,1,2025-04-29 23:04:17.897000000
57792,11,1,240,1,2025-04-29 23:04:17.897000000
57792,12,1,240,1,2025-04-29 23:04:17.897000000
57797,8,1,0,1,2025-04-29 23:04:17.900000000
57797,9,1,0,1,2025-04-29 23:04:17.900000000
57802,13,1,0,1,2025-04-29 23:04:15.607000000
57802,15,1,0,1,2025-04-29 23:04:15.607000000
57802,16,1,0,1,2025-04-29 23:04:15.607000000
57803,3,1,0,1,2025-04-29 23:04:15.610000000
57803,4,1,0,1,2025-04-29 23:04:15.610000000
57804,32,1,0,1,2025-04-29 23:04:15.617000000
57804,41,1,0,1,2025-04-29 23:04:15.617000000
57807,113,1,0,1,2025-04-29 23:04:15.627000000
57807,118,1,0,1,2025-04-29 23:04:15.633000000
57807,121,1,0,1,2025-04-29 23:04:15.633000000
57807,123,1,0,1,2025-04-29 23:04:15.633000000
57807,124,1,0,1,2025-04-29 23:04:15.633000000
57811,2,1,0,1,2025-04-29 23:04:18.187000000
57813,8,1,0,1,2025-04-29 23:04:18.187000000
57818,3,1,0,1,2025-04-29 23:04:17.900000000
57820,4,1,0,1,2025-04-29 23:04:17.903000000
57826,33,1,0,1,2025-04-29 23:04:18.970000000
57830,4,1,372,1,2025-04-29 23:04:15.480000000
57831,26,1,372,1,2025-04-29 23:04:15.480000000
57831,28,1,372,1,2025-04-29 23:04:15.490000000
57836,3,1,372,1,2025-04-29 23:04:15.493000000
57837,24,1,372,1,2025-04-29 23:04:15.497000000
57837,26,1,372,1,2025-04-29 23:04:15.497000000
57837,28,1,372,1,2025-04-29 23:04:15.497000000
57839,12,1,0,1,2025-04-29 23:04:16.810000000
57839,14,1,0,1,2025-04-29 23:04:16.810000000
57842,10,1,0,1,2025-04-29 23:04:17.903000000
57843,10,1,0,1,2025-04-29 23:04:17.903000000
57844,2,1,322,1,2025-04-29 23:04:21.080000000
57846,4,1,0,1,2025-04-29 23:04:21.080000000
57848,15,1,0,1,2025-04-29 23:04:17.907000000
57848,18,1,0,1,2025-04-29 23:04:17.910000000
57848,19,1,0,1,2025-04-29 23:04:17.910000000
57849,14,1,0,1,2025-04-29 23:04:17.910000000
57849,17,1,0,1,2025-04-29 23:04:17.917000000
57849,18,1,0,1,2025-04-29 23:04:17.917000000
57851,8,1,0,1,2025-04-29 23:04:21.080000000
57858,27,1,372,1,2025-04-29 23:04:21.083000000
57858,29,1,372,2,2025-04-30 19:29:42.310000000
57861,2,1,372,2,2025-04-30 19:30:52.517000000
57863,32,1,0,1,2025-04-29 23:04:17.920000000
57863,36,1,0,1,2025-04-29 23:04:17.920000000
57863,37,1,0,1,2025-04-29 23:04:17.920000000
57864,32,1,0,1,2025-04-29 23:04:17.920000000
57864,35,1,0,1,2025-04-29 23:04:17.923000000
57864,36,1,0,1,2025-04-29 23:04:17.923000000
57866,2,1,372,1,2025-04-29 23:04:15.497000000
57867,29,1,372,1,2025-04-29 23:04:15.507000000
57867,31,1,372,2,2025-05-01 14:15:05.593000000
57867,33,1,372,2,2025-05-01 14:15:05.593000000
57868,4,1,0,1,2025-04-29 23:04:15.510000000
57869,4,1,0,1,2025-04-29 23:04:15.510000000
57870,25,1,372,1,2025-04-29 23:04:20.900000000
57870,26,1,372,1,2025-04-29 23:04:20.903000000
57872,10,1,0,1,2025-04-29 23:04:15.633000000
57873,24,1,372,1,2025-04-29 23:04:20.903000000
57873,25,1,372,1,2025-04-29 23:04:20.907000000
57873,27,1,372,1,2025-04-29 23:04:20.907000000
57876,4,1,372,1,2025-04-29 23:04:20.910000000
57877,4,2,372,1,2025-04-29 23:04:20.910000000
57878,19,1,372,1,2025-04-29 23:04:21.090000000
57878,21,1,372,1,2025-04-29 23:04:21.090000000
57878,23,1,372,1,2025-04-29 23:04:21.090000000
57879,2,1,372,1,2025-04-29 23:04:21.090000000
57880,12,1,0,1,2025-04-29 23:04:21.090000000
57880,13,1,0,1,2025-04-29 23:04:21.090000000
57884,8,1,0,1,2025-04-29 23:04:15.643000000
57884,10,1,0,1,2025-04-29 23:04:15.643000000
57886,2,1,0,1,2025-04-29 23:04:18.190000000
57889,3,1,263,1,2025-04-29 23:04:20.267000000
57890,8,1,0,1,2025-04-29 23:04:20.460000000
57891,29,1,372,1,2025-04-29 23:04:17.923000000
57891,32,1,372,1,2025-04-29 23:04:17.923000000
57891,34,1,372,1,2025-04-29 23:04:17.923000000
57891,36,1,372,1,2025-04-29 23:04:17.923000000
57892,29,1,372,1,2025-04-29 23:04:17.927000000
57892,31,1,372,1,2025-04-29 23:04:17.927000000
57892,34,1,372,1,2025-04-29 23:04:17.927000000
57892,36,1,372,1,2025-04-29 23:04:17.927000000
57893,2,1,0,1,2025-04-29 23:04:18.190000000
57894,4,1,372,1,2025-04-29 23:04:17.930000000
57901,22,1,372,1,2025-04-29 23:04:17.930000000
57901,24,1,372,1,2025-04-29 23:04:17.937000000
57904,5,1,372,1,2025-04-29 23:04:17.937000000
57905,24,1,372,1,2025-04-29 23:04:17.940000000
57905,26,1,372,1,2025-04-29 23:04:17.943000000
57906,4,1,372,1,2025-04-29 23:04:17.947000000
57907,4,1,0,1,2025-04-29 23:04:17.947000000
57908,4,1,0,1,2025-04-29 23:04:17.950000000
57909,4,1,372,1,2025-04-29 23:04:17.950000000
57910,14,1,0,1,2025-04-29 23:04:20.910000000
57913,9,1,0,1,2025-04-29 23:04:17.950000000
57913,11,1,0,1,2025-04-29 23:04:17.950000000
57914,8,1,0,1,2025-04-29 23:04:17.950000000
57914,9,1,0,1,2025-04-29 23:04:17.950000000
57915,9,1,0,1,2025-04-29 23:04:20.913000000
57915,10,1,0,1,2025-04-29 23:04:20.913000000
57916,4,1,0,1,2025-04-29 23:04:20.913000000
57917,26,1,372,1,2025-04-29 23:04:20.917000000
57917,27,1,372,1,2025-04-29 23:04:20.920000000
57917,28,1,372,2,2025-05-02 14:53:40.063000000
57917,29,1,372,2,2025-05-02 14:53:40.063000000
57918,4,1,372,1,2025-04-29 23:04:20.920000000
57921,7,1,0,1,2025-04-29 23:04:20.463000000
57922,4,1,0,1,2025-04-29 23:04:20.397000000
57926,15,1,0,1,2025-04-29 23:04:20.923000000
57926,16,1,0,1,2025-04-29 23:04:20.923000000
57926,19,1,0,1,2025-10-07 15:51:48.137000000
57926,22,1,0,1,2025-10-07 15:51:48.137000000
57928,6,1,0,1,2025-04-29 23:04:16.813000000
57929,3,1,0,1,2025-04-29 23:04:20.923000000
57930,2,1,0,1,2025-04-29 23:04:20.927000000
57935,2,1,372,1,2025-04-29 23:04:21.093000000
57936,27,1,0,1,2025-04-29 23:04:21.100000000
57936,29,1,0,1,2025-04-30 19:33:04.307000000
57936,31,1,0,1,2025-04-30 19:33:04.307000000
57936,33,1,0,1,2025-04-30 19:33:04.307000000
57938,8,1,0,1,2025-04-29 23:04:17.953000000
57944,19,1,240,1,2025-04-30 19:34:47.950000000
57944,19,2,226,3,2025-04-30 19:35:26.893000000
57944,19,3,330,1,2025-04-30 19:35:55.340000000
57944,21,1,240,1,2025-04-30 19:34:47.950000000
57944,21,2,226,3,2025-04-30 19:35:26.893000000
57944,21,3,330,1,2025-04-30 19:35:55.340000000
57947,4,1,0,1,2025-04-29 23:04:17.953000000
57948,23,1,0,1,2025-04-29 23:04:17.960000000
57948,24,1,0,1,2025-04-29 23:04:17.960000000
57948,26,1,0,1,2025-04-29 23:04:17.960000000
57948,28,1,0,1,2025-04-29 23:04:17.960000000
57949,20,1,0,1,2025-04-29 23:04:17.963000000
57949,21,1,0,1,2025-04-29 23:04:17.963000000
57954,63,1,0,1,2025-04-29 23:04:17.963000000
57954,66,1,0,1,2025-04-29 23:04:17.963000000
57954,68,1,0,1,2025-04-29 23:04:17.963000000
57954,70,1,0,1,2025-04-29 23:04:17.963000000
57954,71,1,0,1,2025-04-29 23:04:17.963000000
57954,73,1,0,1,2025-04-29 23:04:17.963000000
57957,47,1,0,1,2025-04-29 23:04:17.963000000
57957,50,1,0,1,2025-04-29 23:04:17.963000000
57957,52,1,0,1,2025-04-29 23:04:17.963000000
57957,53,1,0,1,2025-04-29 23:04:17.963000000
57959,2,1,0,1,2025-04-29 23:04:15.647000000
57967,2,1,0,1,2025-04-29 23:04:20.420000000
57970,12,1,0,1,2025-04-29 23:04:17.967000000
57972,10,1,0,1,2025-04-29 23:04:17.967000000
57979,2,1,0,1,2025-04-29 23:04:21.117000000
57983,6,1,0,1,2025-04-29 23:04:21.117000000
57994,6,1,110,1,2025-04-29 23:04:20.927000000
57994,6,2,357,1,2025-04-29 23:04:20.930000000
